name,caption
millionaid_P0945454.jpg,"satellite image of the front nine, second hole at merion golf club, philadelphia pa, by zoomx5 / google"
fmow_crop_field_1208_2_rgb.jpg,"hovering over Sambughe, Italy during Fall, our equipment fetched an image of crop_field evident at the center and top-center blocks. its sharpness is signified with a ground sample distance of 2.13m. geographically, it falls under utm zone 33T, taken at 10 o'clock, October 3, 2014. the cloudiness that day was 15%, with the scan executed reverse. angles of interest were target azimuth: 337.85? and off-nadir: 21.75?. a satellite view shows the rural land surrounding a residential area"
fmow_gas_station_6_0_rgb.jpg,"Solnechnyy, Russian Federation's landscape during Fall was captured with gas_station being evident at the center and top-left blocks. the ground sample distance of this imagery is 2.28m. geo-referencing details point to utm zone 46V and the moment of capture as 4 o'clock, September 2, 2015. atmospheric conditions were marked by a cloud cover rate of 0%, and the scanning was done in a forward direction. angles associated with this image are target azimuth: 291.13? and off-nadir: 26.50?. a satellite view of an intersection showing trees and buildings"
millionaid_P0976980.jpg,a satellite view of the back of buildings on fire
fmow_recreational_facility_4131_1_msrgb.jpg,"a satellite snapshot over La Verpilli?re, France in Winter displayed the presence of recreational_facility at the center and top-center blocks. its clarity is confirmed with a ground sample distance of 2.03m. this piece of remote sensing data is associated with utm zone 31T, recorded at 10 o'clock, January 19, 2017. environmental conditions included a 0% cloud coverage and forward scan direction. relevant angles for orientation were target azimuth at 92.41? and off-nadir at 17.74?. google earth of soccer stadium in the town"
ben_364244.jpg,"from the Fall season, this satellite image representing 'non-irrigated arable land, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, mixed forest' is linked to utm zone 35N and bears the date 9 o'clock, September 27, 2017. google maps satellite image of woodlot"
millionaid_P0994092.jpg,a satellite view shows the golf course next to the trees and buildings
millionaid_P0339483.jpg,a wind turbine is in an aerial view in a field
fmow_tunnel_opening_1253_2_rgb.jpg,"orbiting over Daejeon, Korea, Republic of, the Spring's view was encapsulated in a frame, revealing tunnel_opening in the center and top-left blocks. with a precision indicated by a ground sample distance of 1.39m, the image is clear. it's tagged to utm zone 52S, with a timestamp of 2 o'clock, March 21, 2015. environmental metrics at the time of the shot show a cloud cover of 0% and a scanning direction of reverse. major angles influencing the shot were target azimuth at 352.07? and off-nadir at 19.81?. a satellite image of a highway that leads from the road"
millionaid_P0573562.jpg,a satellite view of a house in an area near buildings
fmow_recreational_facility_409_6_rgb.jpg,"from space, during East Franklin, United States's Spring, the lens captured recreational_facility situated at the center and top-left blocks. the clarity is marked by a ground sample distance of 1.52m. geospatial annotations include utm zone 18T and a timestamp of 15 o'clock, March 29, 2015. cloud conditions were at 0%, and the scan was directed reverse. defining angles for this capture are target azimuth: 260.56? and off-nadir: 27.11?. photo taken by a satellite image shows a small baseball field surrounded by residential housing in this residential area"
ben_53079.jpg,"associated with the 'pastures, agro-forestry areas' class, this satellite image from the Summer season is tied to utm zone 29N and stamped 11 o'clock, August 13, 2017. a brown tile surface shows a map"
fmow_parking_lot_or_garage_2711_11_msrgb.jpg,"orbiting above Queluz, Portugal, the satellite lens captured parking_lot_or_garage during the Spring, positioned in the center and top-left blocks. the image's resolution, marked by a ground sample distance of 2.45m, ensures detailed observation. it's geotagged in utm zone 29S, marked at 11 o'clock, March 6, 2007. cloud cover at the time was 34%, with a scan in the forward direction. key positioning angles include target azimuth at 176.21? and off-nadir at 1.58?. a satellite view of a city with green and red roofs"
millionaid_P0481757.jpg,the satellite image shows the blue line of a crane and the white area of dirt
fmow_crop_field_4883_4_msrgb.jpg,"during Fall in La Norville, France, the satellite spotted crop_field located towards the center and center-left blocks. every pixel in this image corresponds to 2.26m on the ground. this capture, time-stamped at 11 o'clock, September 12, 2014, is referenced in utm zone 31U. additionally, the scan took place in a forward direction with a cloud cover rate of 0%. angles defining this shot include a target azimuth of 95.12? and off-nadir angle of 25.95?. a google earth view of highway 8 with two roads crossing"
fmow_airport_hangar_296_3_rgb.jpg,"orbiting above Colomiers, France during Spring, the sensor detected airport_hangar at the center and top-center blocks of the frame. ensuring granular detail, the image's ground sample distance stands at 1.90m. its geospatial tag corresponds to utm zone 31T and records the date as 10 o'clock, May 12, 2015. amidst 0% cloud cover, the scan was done reverse. noteworthy angles are target azimuth: 295.41? and off-nadir: 9.40?. aerodrome satellite image of cefn collaig"
millionaid_P0170903.jpg,this is an aerial photo of a building
millionaid_P0691017.jpg,a satellite image of an old building next to water
ben_327018.jpg,"captured during Fall, this satellite image emphasizing 'complex cultivation patterns, land principally occupied by agriculture, with significant areas of natural vegetation, broad-leaved forest, transitional woodland/shrub' is from utm zone 34N and is marked 9 o'clock, September 14, 2017. a satellite image of the countryside with houses"
fmow_interchange_49_4_rgb.jpg,"from an orbital perspective, the Summer of Fengtai, China presented interchange distinctly at the center and center-left blocks. this image boasts a ground sample distance of 1.40m. for geospatial referencing, it's tied to utm zone 50S and was captured at 3 o'clock, August 11, 2016. clouds occupied 19% of the sky, with the equipment scanning in the forward direction. pivotal angles for this capture were a target azimuth of 187.32? and an off-nadir angle of 21.02?. fantastic satellite photographs from space show how an industrial area in korea has been transformed with the addition of luxury housing"
ben_169040.jpg,"from utm zone 29N and shot during the Winter, this satellite image, with the 'pastures, transitional woodland/shrub' label, is marked 11 o'clock, February 25, 2018. a satellite image of the rural area"
ben_227781.jpg,"associated with 'non-irrigated arable land, broad-leaved forest, mixed forest, transitional woodland/shrub', this satellite image from the Spring season belongs to utm zone 35N and is stamped 9 o'clock, May 10, 2018. a satellite view of several fields and trees"
fmow_recreational_facility_2971_0_msrgb.jpg,"a satellite snapshot over Fraccionamiento y Club de Golf los Encinos, Mexico in Winter displayed the presence of recreational_facility at the center and top-left blocks. its clarity is confirmed with a ground sample distance of 2.09m. this piece of remote sensing data is associated with utm zone 14Q, recorded at 17 o'clock, January 17, 2016. environmental conditions included a 0% cloud coverage and forward scan direction. relevant angles for orientation were target azimuth at 117.75? and off-nadir at 20.68?. a satellite image of a field and houses"
millionaid_P0652973.jpg,a satellite image of a road bridge spanning a river
fmow_parking_lot_or_garage_2856_2_rgb.jpg,"orbiting above Mucheng, China during Winter, the sensor detected parking_lot_or_garage at the bottom-center and center blocks of the frame. ensuring granular detail, the image's ground sample distance stands at 1.98m. its geospatial tag corresponds to utm zone 49S and records the date as 3 o'clock, December 27, 2016. amidst 0% cloud cover, the scan was done forward. noteworthy angles are target azimuth: 141.54? and off-nadir: 15.20?. a satellite view of an intersection with large buildings in a field"
millionaid_P0011488.jpg,an aerial shot of a tennis court on the side of a street
fmow_recreational_facility_1989_5_rgb.jpg,"a satellite snapshot over Aracaju, Brazil in Summer displayed the presence of recreational_facility at the center and top-left blocks. its clarity is confirmed with a ground sample distance of 2.28m. this piece of remote sensing data is associated with utm zone 24L, recorded at 12 o'clock, June 14, 2016. environmental conditions included a 2% cloud coverage and reverse scan direction. relevant angles for orientation were target azimuth at 336.01? and off-nadir at 26.52?. satellite view of a neighborhood and the surrounding trees"
